,macd,macd_signal,rsi_14,bb_width,close_div_sma20,zscore_ret_20,atr_pct,logret_lag_1,logret_lag_2,logret_lag_3,logret_lag_5,logret_lag_8,logret_lag_13,ret_mean_5,ret_mean_10,ret_mean_20,ret_std_5,ret_std_10,ret_std_20,target_cls,target_reg,Close
699,932.4412305424194,1011.0590407617455,65.04323539329016,0.08430826384196223,1.0399461227873772,0.9016016484370127,0.027937426552477006,-0.0038571889984724806,0.0007241750284948421,0.015367313611233842,-0.00844024984109134,-0.003819999415433914,-0.000300085015663709,0.0063529706023925355,0.007721521708250625,0.002045339427838991,0.013590785703116524,0.016733119820606216,0.026070705090918765,1,0.020152443138720524,38688.75
700,1014.043706362565,1011.6559738819094,68.57106684631701,0.0999817117839421,1.0576735617282451,0.6445142225512606,0.027281404947693485,0.02555073011462817,-0.0038571889984724806,0.0007241750284948421,-0.00602017674392167,0.01148288092363248,0.021653391391504333,0.011587494578920974,0.005316627075339052,0.003165548714379121,0.012640878972950794,0.011953091484244538,0.02635612036062689,1,0.012637770520489717,39476.33203125
701,1106.4714745964375,1030.619074024815,70.60743972777597,0.11557947570579981,1.0661603334622847,0.31023291962887756,0.026510837791195115,0.020152443138720524,0.02555073011462817,-0.0038571889984724806,0.015367313611233842,0.002026342935600158,0.002415334454994771,0.011041585960772149,0.006962404068931416,0.004548114093155068,0.012494931486153854,0.011685332415100905,0.02607607354081518,1,0.04885656688656327,39978.390625
702,1325.9573641717288,1089.6867320541978,77.00474054054874,0.14655594286247509,1.1100071650681798,1.5139471907501671,0.027515670613694313,0.012637770520489717,0.020152443138720524,0.02555073011462817,0.0007241750284948421,-0.00844024984109134,-0.045392621921948366,0.020668064332385834,0.010699772665224493,0.008330160329472962,0.019265718493294347,0.01771355372405063,0.02676870554216317,1,0.04882523455973004,41980.09765625
703,1650.373922723069,1201.8241701879722,81.54424565561919,0.2066896267277325,1.1560722113448254,1.6303125324828402,0.029173722768698528,0.04885656688656327,0.012637770520489717,0.020152443138720524,-0.0038571889984724806,-0.00602017674392167,0.04420138946783627,0.031204549044026343,0.01537966182763748,0.007579112093645549,0.016740088635720733,0.02103763480971768,0.025299518738066448,0,-0.007610515703398493,44080.6484375
704,1859.0786817279877,1333.2750724959753,78.87628959256062,0.2365294733978372,1.1359983490979775,-0.771551493132917,0.028582964848736663,0.04882523455973004,0.04885656688656327,0.012637770520489717,0.02555073011462817,0.015367313611233842,-0.003819999415433914,0.02457229988042101,0.015462635241406767,0.009530074118008897,0.02437022880558772,0.02093463353343234,0.022215743178767965,0,-0.010427160036986542,43746.4453125
705,1965.2086503873652,1459.6617880742533,75.27500952917876,0.2538963050457383,1.114524985942008,-0.8314581525469544,0.028736610290408318,-0.007610515703398493,0.04882523455973004,0.04885656688656327,0.020152443138720524,0.0007241750284948421,0.01148288092363248,0.01845637924527959,0.01502193691210028,0.008401278767825596,0.029129181429294878,0.0214764937889405,0.022645082914040455,1,0.01998568323480024,43292.6640625
706,2095.6791825234905,1586.8652669641008,77.41381738419787,0.27270074494999236,1.1260356142318795,0.46586769707044884,0.028711604833747687,-0.010427160036986542,-0.007610515703398493,0.04882523455973004,0.012637770520489717,-0.0038571889984724806,0.002026342935600158,0.0199259617881417,0.01548377387445692,0.009415567180348795,0.02894702507129121,0.021534325642490523,0.022689094179429995,0,-0.010026349184727985,44166.6015625
707,2138.8683516327146,1697.2658838978236,73.94096369840096,0.2849568009844733,1.1058652180740658,-0.7800039451928192,0.0281279011034387,0.01998568323480024,-0.010427160036986542,-0.007610515703398493,0.04885656688656327,0.02555073011462817,-0.00844024984109134,0.008149378573883446,0.014408721453134637,0.007831580151537178,0.026069342637256777,0.0225952499216749,0.022894665399507214,1,0.001227688266422679,43725.984375
708,2152.6163964290317,1788.3359864040654,74.09354229052524,0.2934977713563146,1.0984688357454184,-0.28564939019109337,0.026806785321745318,-0.010026349184727985,0.01998568323480024,-0.010427160036986542,0.04882523455973004,0.020152443138720524,-0.00602017674392167,-0.0013701306847780257,0.014917209179624155,0.007772197842108574,0.012832787655621972,0.02219213680756145,0.022910987385697225,0,-0.05966864669683699,43779.69921875
